"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_A_url","Input.image_B_url","Answer.choice","Approve","Reject"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3B3WTRP3DB2YAMDSCLQZQWBQHFX926","AKLV0WIZZ356X","Submitted","Thu Dec 15 17:43:34 PST 2016","Thu Dec 15 17:43:36 PST 2016","Sat Dec 17 17:43:36 PST 2016","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3B837J3LDOWXJLQC0H5R8ZOOLV4SRH","ALK8IERMYHU5J","Submitted","Thu Dec 15 18:02:17 PST 2016","Thu Dec 15 18:02:52 PST 2016","Sat Dec 17 18:02:52 PST 2016","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3C6FJU71TQTMVZU23HSLVWZ99FZYU0","A147F5PJTHOB8A","Submitted","Thu Dec 15 17:19:46 PST 2016","Thu Dec 15 17:23:22 PST 2016","Sat Dec 17 17:23:22 PST 2016","","","","216","100% (30/30)","100% (30/30)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3CP1TO84PT1F9ZBG9VDIEG6OVJD52A","A35DS4T8H1MWYD","Submitted","Thu Dec 15 17:29:51 PST 2016","Thu Dec 15 17:29:54 PST 2016","Sat Dec 17 17:29:54 PST 2016","","","","3","100% (30/30)","100% (30/30)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3DUZQ9U6SMOPCS7T91A19WDR61FVSB","AGMJL8K9OMU64","Submitted","Thu Dec 15 17:43:46 PST 2016","Thu Dec 15 17:43:49 PST 2016","Sat Dec 17 17:43:49 PST 2016","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3EICBYG644W0EGI3VQ6IR3YFPBPCJG","A3760PCQD2MPIO","Submitted","Thu Dec 15 18:07:02 PST 2016","Thu Dec 15 18:07:06 PST 2016","Sat Dec 17 18:07:06 PST 2016","","","","4","100% (30/30)","100% (30/30)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3FTOP5WARFOGKONNJADYW2WEGMZ0JI","A1TEQTP52NS7D1","Submitted","Thu Dec 15 18:53:50 PST 2016","Thu Dec 15 18:54:04 PST 2016","Sat Dec 17 18:54:04 PST 2016","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3HPZF4IVNMTQ95D2HQ7L1QD32FYYCW","A3RR85PK3AV9TU","Submitted","Thu Dec 15 18:09:19 PST 2016","Thu Dec 15 18:09:26 PST 2016","Sat Dec 17 18:09:26 PST 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3JWH6J9I9SDDN1HIWO2F9Q9EGA7NB1","A2FNOKJNY7E5WP","Submitted","Thu Dec 15 20:34:57 PST 2016","Thu Dec 15 20:35:01 PST 2016","Sat Dec 17 20:35:01 PST 2016","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3KKG4CDWKIY8D0SFGZ9NJB8O1T949D","A3ITZNJQUTIZ4C","Submitted","Thu Dec 15 20:26:36 PST 2016","Thu Dec 15 20:26:48 PST 2016","Sat Dec 17 20:26:48 PST 2016","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3LUY3GC63Z0QOAQ5ZM3R8DSDXZ0P7W","A3MCS8WQWZ34RN","Submitted","Thu Dec 15 17:37:12 PST 2016","Thu Dec 15 17:37:18 PST 2016","Sat Dec 17 17:37:18 PST 2016","","","","6","100% (1/1)","100% (1/1)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3MX2NQ3YC9UGAFEDXKYB460K8SQ5XX","A27PVIL93ZMY46","Submitted","Thu Dec 15 19:07:21 PST 2016","Thu Dec 15 19:10:19 PST 2016","Sat Dec 17 19:10:19 PST 2016","","","","178","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3NOKK93PR1870YGPDG1MKBLQ5F4EEO","AKJ8CNFZH73K6","Submitted","Thu Dec 15 17:53:11 PST 2016","Thu Dec 15 18:48:04 PST 2016","Sat Dec 17 18:48:04 PST 2016","","","","3293","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3PQMUDRV7R6VW8KX5IH4Q5HAP1FII7","A2MCG5W6LHSRG9","Submitted","Thu Dec 15 17:24:24 PST 2016","Thu Dec 15 17:24:38 PST 2016","Sat Dec 17 17:24:38 PST 2016","","","","14","100% (14/14)","100% (14/14)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3RJSC4XJ10U8DP82U894VSD9YL405W","A9KPCMO1J1LQF","Submitted","Thu Dec 15 18:52:57 PST 2016","Thu Dec 15 18:53:02 PST 2016","Sat Dec 17 18:53:02 PST 2016","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3TPWUS5F891MK0I22PPXGTSNR78CWL","A1ELYVM5GQIBM0","Submitted","Thu Dec 15 19:41:40 PST 2016","Thu Dec 15 19:41:43 PST 2016","Sat Dec 17 19:41:43 PST 2016","","","","3","100% (30/30)","100% (30/30)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3WMINLGALB3PDNFZ1KT5Y4VWZO4CA9","A34M93NJC830DP","Submitted","Thu Dec 15 19:28:58 PST 2016","Thu Dec 15 19:29:04 PST 2016","Sat Dec 17 19:29:04 PST 2016","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3WQQ9FUS6AUSKUUEQMDWRTJJRF1B8U","A3QZMGTVA4VO44","Submitted","Thu Dec 15 18:46:01 PST 2016","Thu Dec 15 18:46:05 PST 2016","Sat Dec 17 18:46:05 PST 2016","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3X31TUMD7XMMM3W5IETBQMSGP341LI","AEVU71Z2FDTUX","Submitted","Thu Dec 15 18:07:06 PST 2016","Thu Dec 15 18:07:16 PST 2016","Sat Dec 17 18:07:16 PST 2016","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3X4JMASXCM9A25PBVI0HYED18HJ0BQ","A3I9UOCM5EXMR2","Submitted","Thu Dec 15 18:02:32 PST 2016","Thu Dec 15 18:03:47 PST 2016","Sat Dec 17 18:03:47 PST 2016","","","","75","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3XLBSAQ9Z4CK2ESBMV1TZBUR7YA7Z2","A27MJOV91GA8R3","Submitted","Thu Dec 15 17:56:58 PST 2016","Thu Dec 15 17:57:02 PST 2016","Sat Dec 17 17:57:02 PST 2016","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3XM0HYN6NKZBXP5FMUHXENKUJMJEPM","A1KFK92GEFQ9F5","Submitted","Thu Dec 15 19:57:20 PST 2016","Thu Dec 15 19:57:23 PST 2016","Sat Dec 17 19:57:23 PST 2016","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3S8APUMBJXJZCP678YE1C15K5CYFB4","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","3Z4XG4ZF48RZXXXFVI5EGQABAII8XT","A384DW1A7HI9Z7","Submitted","Thu Dec 15 17:58:01 PST 2016","Thu Dec 15 17:58:09 PST 2016","Sat Dec 17 17:58:09 PST 2016","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3XH7ZM9YX2UDRMWJ190Z2KODK069RJ","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Thu Dec 15 17:16:33 PST 2016","33","BatchId:2632460;","3600","172800","Fri Dec 16 17:16:33 PST 2016","","","317HQ483I7SNA9VO2YUWVDDRB0LINZ","AA7BTDZQNHW5","Submitted","Thu Dec 15 19:04:00 PST 2016","Thu Dec 15 19:04:03 PST 2016","Sat Dec 17 19:04:03 PST 2016","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","http://plprobably.s3.amazonaws.com/1_Fast_Multipole_Embedder.png

","http://plprobably.s3.amazonaws.com/1_FM^3.png

","optionB"
