"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_A_url","Input.image_B_url","Answer.choice","Approve","Reject"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3A9AA95ATWMB16CMBTOUATEH634P50","A1ELYVM5GQIBM0","Submitted","Wed Dec 07 07:27:53 PST 2016","Wed Dec 07 07:28:04 PST 2016","Fri Dec 09 07:28:04 PST 2016","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3C44YUNSI1P65JRFQZ6D8529JK5DPZ","A1TTA3N401CZTS","Submitted","Wed Dec 07 08:17:22 PST 2016","Wed Dec 07 08:17:27 PST 2016","Fri Dec 09 08:17:27 PST 2016","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3E7TUJ2EGCMLDWB89AAGMF2UEGN9D0","A2OAZPREKF6PQR","Submitted","Wed Dec 07 08:11:47 PST 2016","Wed Dec 07 08:11:52 PST 2016","Fri Dec 09 08:11:52 PST 2016","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3ERMJ6L4DYSK37TS76BZR9YIS4OM7G","A9QYAH5BONH1W","Submitted","Wed Dec 07 07:25:33 PST 2016","Wed Dec 07 07:25:36 PST 2016","Fri Dec 09 07:25:36 PST 2016","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3F1567XTNW5F25FDEWG0ME9TXVB9Q4","A21SF3IKIZB0VN","Submitted","Wed Dec 07 07:58:46 PST 2016","Wed Dec 07 07:58:53 PST 2016","Fri Dec 09 07:58:53 PST 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3F6HPJW4JD09MIQ05W0R4GJ1FQI2W9","A3HMBHM8HJLKRD","Submitted","Wed Dec 07 07:49:38 PST 2016","Wed Dec 07 07:49:50 PST 2016","Fri Dec 09 07:49:50 PST 2016","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3FFJ6VRIL1OKPD3H1SSYK1HE3HZ0IF","AWRAXV1RIYR0M","Submitted","Wed Dec 07 07:32:15 PST 2016","Wed Dec 07 07:32:22 PST 2016","Fri Dec 09 07:32:22 PST 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3FUI0JHJPXY1G2KVZC3UITDWNBY33P","A22KRF782ELLB0","Submitted","Wed Dec 07 10:07:54 PST 2016","Wed Dec 07 10:08:01 PST 2016","Fri Dec 09 10:08:01 PST 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3JZQSN0I3QAXQQCCEMBG2WR2U68GFJ","A1GKEEI844CEKI","Submitted","Wed Dec 07 10:12:15 PST 2016","Wed Dec 07 10:12:19 PST 2016","Fri Dec 09 10:12:19 PST 2016","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3MD9PLUKKIE95ZKY22IIV8GH7NHNZF","AE2SKVLOL06YR","Submitted","Wed Dec 07 08:56:08 PST 2016","Wed Dec 07 08:56:22 PST 2016","Fri Dec 09 08:56:22 PST 2016","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3NGI5ARFTT5CDOB3A6MI7310UN21PX","A35DS4T8H1MWYD","Submitted","Wed Dec 07 08:11:55 PST 2016","Wed Dec 07 08:12:06 PST 2016","Fri Dec 09 08:12:06 PST 2016","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3PIWWX1FJJ6NMUO95IN4E7BAF5TJJG","A2MCG5W6LHSRG9","Submitted","Wed Dec 07 07:23:57 PST 2016","Wed Dec 07 07:24:04 PST 2016","Fri Dec 09 07:24:04 PST 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3PWWM24LHSYYWHUI7TKLQ0GFXJD28S","A147F5PJTHOB8A","Submitted","Wed Dec 07 07:26:28 PST 2016","Wed Dec 07 07:27:06 PST 2016","Fri Dec 09 07:27:06 PST 2016","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3R2PKQ87NW8HSRAOQXFWIYOR6KAIMI","A1G9ZIBMV5PLE2","Submitted","Wed Dec 07 09:49:57 PST 2016","Wed Dec 07 09:50:02 PST 2016","Fri Dec 09 09:50:02 PST 2016","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3T3IWE1XG6NYMKORC2LHDEA5R2DQTK","A2BNOEYZ3VRW2R","Submitted","Wed Dec 07 07:51:24 PST 2016","Wed Dec 07 07:51:29 PST 2016","Fri Dec 09 07:51:29 PST 2016","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3TVSS0C0E1036HKDOBKN53SRF3SWTS","A1159C6RKPZURE","Submitted","Wed Dec 07 07:23:01 PST 2016","Wed Dec 07 07:23:15 PST 2016","Fri Dec 09 07:23:15 PST 2016","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3UOUJI6MTDEXVU4SYL6JCIS07J7XUF","A13VIJ7G997ZCY","Submitted","Wed Dec 07 07:48:22 PST 2016","Wed Dec 07 07:48:24 PST 2016","Fri Dec 09 07:48:24 PST 2016","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3WJ1OXY92AGN1KPMK8D0WIZD975A87","AOPG07J95DDJT","Submitted","Wed Dec 07 07:24:51 PST 2016","Wed Dec 07 07:24:58 PST 2016","Fri Dec 09 07:24:58 PST 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3WR9XG3T63B4ZH4M12B35FHI6D3473","A38K3QQPV8CTPC","Submitted","Wed Dec 07 07:23:13 PST 2016","Wed Dec 07 07:23:16 PST 2016","Fri Dec 09 07:23:16 PST 2016","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionA"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3XIQGXAUMC8VXJSWLDD82QEGZ88X7B","AS9E0S6DBSWH7","Submitted","Wed Dec 07 07:28:51 PST 2016","Wed Dec 07 07:28:55 PST 2016","Fri Dec 09 07:28:55 PST 2016","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3YDGXNSEOZU8ZV95B739JFDDHX948Q","A2BLIB4GCCK3J5","Submitted","Wed Dec 07 07:23:13 PST 2016","Wed Dec 07 07:24:07 PST 2016","Fri Dec 09 07:24:07 PST 2016","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3ZAK8W07I4EPY4YHV9HC345PXCN0UO","A3VGZ0GXXNJIY8","Submitted","Wed Dec 07 07:49:52 PST 2016","Wed Dec 07 07:50:00 PST 2016","Fri Dec 09 07:50:00 PST 2016","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3538U0YQ1FUU9U2UT5ZVUI78HDB3FD","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","3ZDAD0O1T1DIVHP3YGG97M6YO53TXN","A1EGJ0KJG2QFB4","Submitted","Wed Dec 07 08:35:10 PST 2016","Wed Dec 07 08:35:12 PST 2016","Fri Dec 09 08:35:12 PST 2016","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Multilevel_Embedder.png","optionB"
"3SNR5F7R92THTJKHJXMCG6OXOUTIEA","3H5KS3F36PDKK5Z1DUR88KBWRMVYZY","Choose between image A or B","Choose between image A or B based on the criteria mentioned","image, comparison, choose, abtest","$0.01","Wed Dec 07 07:22:19 PST 2016","33","BatchId:2621866;","3600","172800","Thu Dec 08 07:22:19 PST 2016","","","31QTRG6Q2TD93UM6MVTRLQCA188PYG","AWRAXV1RIYR0M","Submitted","Wed Dec 07 07:32:01 PST 2016","Wed Dec 07 07:32:08 PST 2016","Fri Dec 09 07:32:08 PST 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://plprincess.s3.amazonaws.com/225_Fast_Multipole_Embedder.png","http://plprincess.s3.amazonaws.com/225_FM^3.png","optionB"
